1.010E+01,3.150E-03,2.606E+02,-2.060E-12,2.720E-02,-1.340E-12
9.610E+00,-8.920E-04,2.600E+02,3.040E-04,2.730E-02,-3.830E-04
1.100E+01,2.520E-03,2.597E+02,-2.940E-04,4.860E-02,1.940E-04
1.150E+01,-6.590E-04,2.603E+02,2.450E-12,4.820E-02,-1.430E-12
1.100E+01,2.520E-03,2.597E+02,2.940E-04,4.860E-02,-1.940E-04
1.260E+01,-1.430E-03,2.592E+02,-2.500E-04,7.320E-02,1.060E-04
1.310E+01,3.200E-03,2.598E+02,-3.840E-13,7.280E-02,3.120E-12
1.260E+01,-1.430E-03,2.592E+02,2.500E-04,7.320E-02,-1.060E-04
1.420E+01,2.470E-03,2.585E+02,-2.290E-04,1.010E-01,4.080E-04
1.470E+01,-1.800E-03,2.591E+02,3.720E-12,1.010E-01,3.420E-12
1.420E+01,2.470E-03,2.585E+02,2.290E-04,1.010E-01,-4.080E-04
1.600E+01,-1.740E-03,2.575E+02,-3.770E-04,1.340E-01,1.080E-03
1.650E+01,3.800E-03,2.582E+02,3.200E-12,1.340E-01,8.060E-12
1.600E+01,-1.740E-03,2.575E+02,3.770E-04,1.340E-01,-1.080E-03
1.780E+01,4.150E-03,2.563E+02,-3.410E-04,1.730E-01,-5.620E-05
1.840E+01,3.040E-04,2.569E+02,-8.370E-12,1.720E-01,-3.160E-12
1.780E+01,4.150E-03,2.563E+02,3.410E-04,1.730E-01,5.620E-05
1.980E+01,-2.850E-03,2.548E+02,-1.610E-04,2.190E-01,-8.660E-04
2.030E+01,2.980E-03,2.554E+02,3.130E-12,2.180E-01,-1.810E-12
1.980E+01,-2.850E-03,2.548E+02,1.610E-04,2.190E-01,8.660E-04
2.180E+01,3.300E-03,2.528E+02,-2.780E-04,2.700E-01,3.520E-04
2.230E+01,-2.790E-03,2.534E+02,2.390E-12,2.690E-01,6.040E-12
2.180E+01,3.300E-03,2.528E+02,2.780E-04,2.700E-01,-3.520E-04
2.380E+01,-2.860E-03,2.504E+02,-1.510E-04,3.270E-01,-3.960E-05
2.430E+01,4.880E-03,2.511E+02,4.670E-12,3.260E-01,1.920E-12
2.380E+01,-2.860E-03,2.504E+02,1.510E-04,3.270E-01,3.960E-05
2.590E+01,2.820E-03,2.475E+02,-1.010E-04,3.880E-01,1.080E-03
2.640E+01,-5.820E-03,2.482E+02,-1.150E-11,3.880E-01,-5.580E-12
2.590E+01,2.820E-03,2.475E+02,1.010E-04,3.880E-01,-1.080E-03
2.800E+01,-2.570E-03,2.442E+02,-8.300E-04,4.550E-01,1.910E-03
2.850E+01,8.450E-03,2.449E+02,1.110E-11,4.540E-01,2.950E-12
2.800E+01,-2.570E-03,2.442E+02,8.300E-04,4.550E-01,-1.910E-03
3.020E+01,8.600E-03,2.402E+02,-2.870E-04,5.300E-01,-5.240E-03
3.060E+01,1.440E-03,2.409E+02,-8.710E-13,5.270E-01,8.300E-12
3.020E+01,8.600E-03,2.402E+02,2.870E-04,5.300E-01,5.240E-03
3.230E+01,-1.680E-02,2.357E+02,9.060E-04,6.060E-01,3.600E-03
3.280E+01,-1.310E-02,2.364E+02,1.120E-11,6.070E-01,-4.960E-12
3.230E+01,-1.680E-02,2.357E+02,-9.060E-04,6.060E-01,-3.600E-03
3.450E+01,1.490E-02,2.305E+02,-1.130E-03,6.820E-01,6.890E-03
3.490E+01,6.520E-03,2.313E+02,-6.850E-12,6.820E-01,1.060E-11
3.450E+01,1.490E-02,2.305E+02,1.130E-03,6.820E-01,-6.890E-03
3.670E+01,3.670E-04,2.248E+02,-4.040E-04,7.610E-01,-2.420E-02
3.720E+01,3.060E-02,2.254E+02,1.080E-12,7.610E-01,-2.700E-12
3.670E+01,3.670E-04,2.248E+02,4.040E-04,7.610E-01,2.420E-02
3.910E+01,-3.920E-02,2.183E+02,-1.690E-03,8.410E-01,5.790E-02
3.950E+01,-1.090E-01,2.192E+02,4.620E-12,8.350E-01,-5.480E-12
3.910E+01,-3.920E-02,2.183E+02,1.690E-03,8.410E-01,-5.790E-02
4.180E+01,1.110E-01,2.115E+02,2.930E-03,8.980E-01,-1.030E-01
4.200E+01,2.610E-01,2.121E+02,7.870E-13,8.990E-01,-7.430E-12
4.180E+01,1.110E-01,2.115E+02,-2.930E-03,8.980E-01,1.030E-01
4.510E+01,-1.860E-01,2.041E+02,-1.780E-03,9.720E-01,3.420E-02
4.520E+01,-4.130E-01,2.043E+02,-5.310E-12,9.800E-01,4.180E-12
4.510E+01,-1.860E-01,2.041E+02,1.780E-03,9.720E-01,-3.420E-02
4.920E+01,1.680E-01,1.956E+02,-9.020E-03,1.090E+00,1.060E-01
4.970E+01,3.900E-01,1.966E+02,-7.600E-12,1.080E+00,-5.700E-12
